maiorAtraso,margemBrutaAcumulada,titulosEmAberto,valorSolicitado,totalAtivo,faturamentoBruto,capitalSocial,RiscoMuitoBaixo,RiscoMedio,RiscoAlto,Restricoes_Bin,MEEPPMEI,EMP_5_ANOS,EMP_10_ANOS,EMP_16_ANOS,EMP_17_ANOS_MAIS,cluster
25,0.0,0.0,80000,32077970.0,34858388.0,350000.0,0,0,0,0,0,0,0,1,0,2
3,0.5481027542,0.0,30000,0.0,26663171.0,700000.0,0,0,0,1,0,0,0,0,1,1
18,0.4387038232,0.0,20000,0.0,1907513.0,100000.0,0,0,0,0,0,0,1,0,0,3
62,0.0,0.0,60000,1198807.0,4217666.0,100000.0,0,1,0,0,1,0,0,1,0,2
5,0.6139476892,0.0,50000,6514537.0,14942300.0,40000.0,0,0,0,0,0,0,0,0,1,1
33,0.2231932527,66209.82,330000,13511095.0,21040652.0,1000000.0,0,0,0,0,0,0,0,0,1,1
4,0.3794353822,0.0,340000,9852240.0,11304885.0,250000.0,0,0,0,0,1,0,1,0,0,3
149,0.306579662,599964.04,1000000,29982373.0,60353105.0,3500000.0,0,0,0,0,0,0,0,0,1,1
2,0.5342966748,51954.0,75000,0.0,1265691.0,5000.0,0,1,0,0,0,1,0,0,0,0
9,0.3101476421,7640.4,50000,6426702.0,9462557.0,300000.0,0,0,0,0,0,0,0,0,1,1
13,0.4501926536,0.0,10000,0.0,939696.0,73000.0,0,1,0,1,1,0,0,0,1,1
18,0.0,0.0,1000000,71833581.0,73301644.0,3600000.0,0,0,0,0,0,0,0,1,0,2
0,0.0,0.0,150000,1438403.0,4041348.0,25000.0,1,0,0,0,0,0,1,0,0,3
259,0.5213125099,41582.3,100000,2431297.0,4020321.0,300000.0,0,0,0,0,1,0,0,0,1,1
15,0.369247873,111317.29,250000,18917337.0,23996953.0,300000.0,0,0,0,0,1,0,0,0,1,1
4,0.3420074672,0.0,100000,670328.0,1711177.0,102001.0,0,0,0,0,0,0,0,0,1,1
0,0.140281632,0.0,35000,812472.0,1123.0,150000.0,0,0,0,0,0,0,1,0,0,3
3,0.6838812081,0.0,80000,12445642.0,74460778.0,200000.0,1,0,0,0,0,0,0,0,1,1
4,0.5484069717,15300.0,600000,61861317.0,45981556.0,1500000.0,0,0,0,1,1,0,0,1,0,2
0,0.0,0.0,49000,496472.0,1012849.0,20000.0,0,0,0,0,0,0,0,1,0,2
3,0.3106834733,46394.4,150000,1684170.0,6277478.0,300000.0,0,0,0,0,1,0,1,0,0,3
11,0.5385438445,0.0,500000,17749563.0,27371924.0,1000000.0,0,0,0,0,0,0,0,1,0,2
29,0.3939656595,879884.57,1420000,17474865.0,75059592.0,5000.0,0,0,0,0,0,0,0,1,0,2
5,0.429426684,39072.0,70000,4542598.0,0.0,70000.0,0,0,0,0,1,0,0,1,0,2
6,0.4699108206,0.0,50000,3733311.0,4236756.0,100000.0,0,0,0,0,1,0,0,1,0,2
0,0.0,0.0,30000,8548657.0,579380.0,120000.0,0,0,0,1,0,0,0,0,1,1
104,0.3967504431,0.0,200000,731572000.0,1163121000.0,91438041.0,0,1,0,1,0,1,0,0,0,0
0,0.0,0.0,50000,4933833.0,7931992.0,15000.0,0,0,0,0,0,0,0,1,0,2
3,0.5892557922,140400.0,300000,99474885.0,132542006.0,6000000.0,1,0,0,0,0,0,0,0,1,1
5,0.3948846371,0.0,88000,1652797.0,8384791.0,200000.0,0,0,0,1,0,0,0,1,0,2
15,0.5603958908,321812.57,400000,268359890.0,379738171.0,500000.0,0,0,0,0,0,0,0,0,1,1
3,0.522761515,0.0,10000,0.0,1556158.0,50000.0,0,0,0,0,0,0,1,0,0,3
3,0.4859744682,5687.96,30000,3276144.0,742903.0,200000.0,0,0,0,0,1,0,0,1,0,2
90,0.0,0.0,80000,5257088.0,5641135.0,990000.0,0,0,0,0,0,0,0,0,1,1
216,0.5538375503,0.0,20000,0.0,627304.0,500000.0,0,0,0,0,0,0,0,0,1,1
6,0.0,0.0,10000,0.0,251629.0,50000.0,0,1,0,0,0,1,0,0,0,0
0,0.5726337391,0.0,10000,1206335.0,665650.0,300000.0,0,0,0,0,0,1,0,0,0,0
0,0.4587926667,0.0,20000,685194.0,1248750.0,100000.0,0,1,0,0,1,1,0,0,0,0
20,0.1895995467,0.0,70000,4043307.0,13196958.0,50000.0,0,0,0,0,0,1,0,0,0,0
0,0.5293409524,0.0,50000,28111113.0,30487864.0,250000.0,1,0,0,0,0,0,0,0,1,1
3,0.0,0.0,110000,6970026.0,4757529.0,200000.0,0,0,0,0,0,0,0,1,0,2
8,0.0,0.0,500000,7184978.0,4349975.0,600000.0,1,0,0,0,0,0,0,0,1,1
12,0.0,0.0,400000,71064690.0,145302089.0,3600000.0,0,0,0,0,0,0,1,0,0,3
12,0.3541794647,0.0,15000,0.0,4587574.0,0.0,0,0,0,0,0,0,0,1,0,2
0,0.423514808,0.0,450000,75675000.0,3018000.0,3500000.0,1,0,0,0,0,0,0,0,1,1
0,0.352552745,0.0,10000,0.0,256016.0,30000.0,0,0,0,0,0,1,0,0,0,0
289,0.0,0.0,700000,2176369000.0,2015575000.0,912000000.0,0,1,0,1,0,0,1,0,0,3
0,0.6170748107,0.0,49999,9984078.0,80404212.0,450000.0,0,0,0,0,0,0,0,0,1,1
14,0.5629997187,35550.0,200000,1703419.0,3685546.0,200000.0,1,0,0,0,0,0,0,0,1,1
24,0.3944431124,144651.38,450000,34257887.0,34212141.0,500000.0,0,0,0,0,0,0,0,1,0,2
87,0.5702175202,0.0,100000,25652823.0,26725224.0,2000000.0,0,0,0,0,0,0,0,0,1,1
17,0.5273596641,0.0,20000,4755703.0,2132124.0,30000.0,0,0,0,0,0,0,0,0,1,1
12,0.0,0.0,80000,3766410.0,7661997.0,150000.0,0,0,0,0,0,0,0,0,1,1
4,0.3569211716,43239.01,500000,9812415.0,13006158.0,100000.0,0,0,0,0,1,1,0,0,0,0
4,0.0,0.0,100000,10797736.0,24684581.0,410000.0,0,0,0,0,1,0,1,0,0,3
163,0.4918686219,111600.0,250000,282093.0,2621227.0,10000.0,0,0,0,0,0,0,1,0,0,3
14,0.2974762824,0.0,55000,2836763.0,0.0,160000.0,0,0,0,0,0,0,1,0,0,3
12,0.257891944,28237.07,80000,11992481.0,10116189.0,150000.0,0,0,0,0,0,0,0,1,0,2
0,0.1459208279,0.0,20000,603463.0,2145850.0,400000.0,0,0,0,0,1,1,0,0,0,0
4,0.3079257801,0.0,160000,7696238.0,4790073.0,200000.0,1,0,0,0,0,0,1,0,0,3
155,0.5198473781,420000.0,1500000,74492008.0,91003927.0,5000000.0,0,0,0,1,0,0,0,0,1,1
94,0.4630401173,0.0,10000,561073.0,360151.0,400000.0,0,1,0,0,0,0,1,0,0,3
7,0.429714612,0.0,30000,929647.0,954865.0,300000.0,0,0,0,0,0,0,0,0,1,1
315,0.5308344846,31464.0,1500000,70501023.0,53974693.0,2000000.0,0,0,0,0,0,0,0,1,0,2
4,0.410118929,529820.0,700000,24220462.0,23749823.0,10000.0,0,0,0,0,0,0,0,1,0,2
0,0.0,0.0,100000,17231384.0,12396328.0,600000.0,0,0,0,0,0,1,0,0,0,0
0,0.6436226852,0.0,50000,1435132.0,3705866.0,100000.0,1,0,0,0,1,0,0,0,1,1
19,0.3001973077,540375.0,1600000,28790833.0,24386486.0,400000.0,0,0,0,0,1,0,0,0,1,1
4,0.2249504644,0.0,90000,1425113.0,2613562.0,300000.0,1,0,0,0,0,0,1,0,0,3
3,0.3004634868,2590.0,25000,2090957.0,1950515.0,120000.0,0,0,0,0,1,0,0,1,0,2
0,0.6511511999,14993.0,300000,2399912.0,1538351.0,100000.0,0,1,0,0,1,0,0,0,1,1
0,0.3751764771,0.0,250000,18944714.0,22674756.0,20000.0,0,0,0,1,0,0,0,1,0,2
4,0.4768995235,0.0,40000,6857175.0,6315452.0,300000.0,1,0,0,0,0,0,1,0,0,3
3,0.0,0.0,1000000,5195827.0,7186820.0,500000.0,0,0,0,0,0,0,1,0,0,3
0,0.6281253138,0.0,49000,1890709.0,6755841.0,101000.0,0,0,0,0,0,1,0,0,0,0
2,0.2616098406,1872.93,90000,2261339.0,5883801.0,150000.0,0,0,0,0,1,0,0,1,0,2
4,0.4005626301,0.0,160000,3780783.0,5494705.0,140000.0,0,0,0,0,1,0,1,0,0,3
17,0.4876161403,0.0,10000,232042.0,1228821.0,100000.0,0,0,1,0,1,1,0,0,0,0
3,0.246711382,43400.0,65000,1506465.0,3539107.0,250000.0,1,0,0,0,0,0,0,0,1,1
63,0.5350265072,24315.0,50000,1673350.0,1837367.0,400000.0,0,0,0,0,0,0,0,1,0,2
10,0.4095378122,9392.0,100000,1118001.0,709943.0,100000.0,0,0,0,0,0,0,0,0,1,1
22,0.1105277507,0.0,30000,2147790.0,7759183.0,100000.0,0,0,0,0,0,0,0,1,0,2
2,0.5036020997,9470.0,60000,0.0,6666820.0,200000.0,0,0,0,0,1,0,0,1,0,2
5,0.5757704082,0.0,15000,0.0,12914119.0,100000.0,0,0,0,0,1,0,0,0,1,1
0,0.4528547416,0.0,61200,1146165.0,1918410.0,100000.0,0,0,0,1,1,0,0,1,0,2
4,0.3394357463,3959.93,50000,1725588.0,4930296.0,60000.0,0,0,0,0,0,0,1,0,0,3
3,0.4726548049,4385.26,50000,53421.0,263102.0,10000.0,0,1,0,0,0,1,0,0,0,0
28,0.6804625377,0.0,50000,0.0,1954157.0,60000.0,0,0,0,0,1,0,0,1,0,2
21,0.5901884653,100079.0,250000,8190306.0,22100381.0,20000.0,0,0,0,0,0,0,0,0,1,1
2,0.3464696429,5600.0,45000,2160413.0,3556127.0,100000.0,1,0,0,0,0,0,0,0,1,1
3,0.5633860075,1071.42,600000,153301573.0,189476158.0,450000.0,1,0,0,0,0,0,0,0,1,1
15,0.5685069721,497700.0,700000,19906740.0,12953657.0,500000.0,0,0,0,0,0,0,1,0,0,3
37,0.3418942725,0.0,12000,0.0,757693.0,10000.0,0,1,0,1,0,0,1,0,0,3
34,0.0831909887,29333.33,3000000,107074853.0,51455939.0,3800000.0,0,1,0,0,1,0,0,1,0,2
27,0.3770236341,387169.99,550000,14192832.0,13523536.0,390000.0,0,0,0,0,1,1,0,0,0,0
2,0.0,0.0,35000,3978499.0,10314008.0,49000.0,0,0,0,0,0,1,0,0,0,0
11,0.6577985206,40887.77,150000,96091171.0,68644820.0,15000000.0,0,0,0,0,0,0,0,0,1,1
0,0.5974924851,12453.57,25000,906427.0,973841.0,400000.0,0,0,0,0,0,1,0,0,0,0
15,0.4386212234,0.0,90000,8483189.0,9652752.0,1000000.0,0,0,0,0,0,0,0,0,1,1
